,Region_name,Importace
435,FS_R_Lateraloccipital_Area,0.0886152555958583
709,FS_R_Lingual_MeanCurv,0.08762585058947904
744,FS_L_Medialorbitofrontal_GausCurv,0.08726122622492533
247,FS_R_LatVent_Min,0.08705492120146403
316,FS_CC_Central_Min,0.08607124054515358
349,FS_L_Rostralmiddlefrontal_Thck,0.08544704223551873
192,FS_CC_MidAnterior_Std,0.0854032606905314
199,FS_L_Cerebellum_WM_Min,0.0851906262394417
862,FS_R_Superiortemporal_FoldInd,0.0849849316501834
734,FS_L_Caudalmiddlefrontal_GausCurv,0.08472823136284131
41,FS_R_InfLatVent_Vol,0.0845003712683624
110,FS_L_LatVent_Std,0.08429098653048854
85,FS_R_Cerebellum_WM_Vox,0.08418848305978555
42,FS_R_Cerebellum_WM_Vol,0.08414841810955623
260,FS_R_ThalamusProper_Max,0.08405114617570882
84,FS_R_InfLatVent_Vox,0.08363431068489109
227,FS_L_Hippo_Max,0.08359006077735737
416,FS_L_Rostralanteriorcingulate_Area,0.08358596106744619
854,FS_R_Postcentral_FoldInd,0.08338617483956613
864,FS_R_Frontalpole_FoldInd,0.08325641538027137
414,FS_L_Precentral_Area,0.08320545346154136
447,FS_R_Posteriorcingulate_Area,0.08248726139599838
867,FS_R_Insula_FoldInd,0.08234310146034925
408,FS_L_Parsopercularis_Area,0.08225186913429207
505,FS_R_Lingual_NumVert,0.08204124226610814
927,FS_R_Rostralmiddlefrontal_CurvInd,0.08199136260921557
799,FS_R_Insula_GausCurv,0.08142661520208068
523,FS_R_Supramarginal_NumVert,0.08064323558103778
827,FS_L_Superiorparietal_FoldInd,0.0799720839663035
893,FS_L_Rostralmiddlefrontal_CurvInd,0.07953711017977338
75,FS_BrainStem_Vox,0.07926635611372042
32,FS_BrainStem_Vol,0.07922428431036874
925,FS_R_Precuneus_CurvInd,0.07910244730226931
902,FS_R_Bankssts_CurvInd,0.078538329597622
261,FS_R_Caudate_Range,0.07816255445920518
544,FS_L_Parsopercularis_GrayVol,0.07811410338976581
235,FS_L_AccumbensArea_Min,0.07761383327015986
216,FS_3rdVent_Range,0.07750081131143273
660,FS_R_Frontalpole_ThckStd,0.07744049019555761
787,FS_R_Posteriorcingulate_GausCurv,0.07669590405776036
389,FS_R_Temporalpole_Thck,0.07641682168918633
751,FS_L_Pericalcarine_GausCurv,0.07514821373469968
509,FS_R_Paracentral_NumVert,0.07475431915755729
8,FS_SubCort_GM_Vol,0.0739976840897422
153,FS_R_Caudate_Mean,0.07382905173581462
911,FS_R_Lateraloccipital_CurvInd,0.07254521061984404
5,FS_LCort_GM_Vol,0.07173343150170036
417,FS_L_Rostralmiddlefrontal_Area,0.0716012285905249
779,FS_R_Middletemporal_GausCurv,0.07141983625274559
242,FS_L_Vessel_Max,0.07139353483194041
689,FS_L_Rostralmiddlefrontal_MeanCurv,0.07137701318922628
923,FS_R_Posteriorcingulate_CurvInd,0.07130768249648979
672,FS_L_Isthmuscingulate_MeanCurv,0.07122171895087474
547,FS_L_Pericalcarine_GrayVol,0.07103048391008461
456,FS_R_Frontalpole_Area,0.07070836591528505
289,FS_5thVent_Min,0.07042996293632248
462,FS_L_Caudalmiddlefrontal_NumVert,0.06947153054957242
755,FS_L_Precuneus_GausCurv,0.06943649497500802
615,FS_L_Pericalcarine_ThckStd,0.06906086629926218
351,FS_L_Superiorparietal_Thck,0.06894716337928665
410,FS_L_Parstriangularis_Area,0.06850484690504054
541,FS_L_Middletemporal_GrayVol,0.06849327534311775
18,FS_MaskVol_eTIV_Ratio,0.06824176702875107
402,FS_L_Lateralorbitofrontal_Area,0.06823600130789645
20,FS_RH_Defect_Holes,0.06791181898343568
248,FS_R_LatVent_Max,0.06725788794857504
938,Release_Q2,0.06686944300938336
332,FS_L_Isthmuscingulate_Thck,0.06617814774776574
915,FS_R_Middletemporal_CurvInd,0.06583419975787742
343,FS_L_Pericalcarine_Thck,0.06567656470931357
470,FS_L_Lateralorbitofrontal_NumVert,0.064996064373736
466,FS_L_Inferiorparietal_NumVert,0.06481004062257018
150,FS_L_Cerebellum_Cort_Std.1,0.06480388203260537
380,FS_R_Precentral_Thck,0.0644757509468412
315,FS_CC_Central_Range,0.0643369902219274
852,FS_R_Parstriangularis_FoldInd,0.06432502147854903
858,FS_R_Rostralanteriorcingulate_FoldInd,0.06375917007021827
452,FS_R_Superiorfrontal_Area,0.06374227206408213
512,FS_R_Parstriangularis_NumVert,0.06319563459570433
198,FS_L_Cerebellum_WM_Range,0.06311371504732569
671,FS_L_Inferiortemporal_MeanCurv,0.06272080014700007
154,FS_R_Caudate_Std,0.061643276288002605
137,FS_L_VentDC_Mean,0.06131002828529732
725,FS_R_Superiorparietal_MeanCurv,0.06102824370634408
583,FS_R_Posteriorcingulate_GrayVol,0.060838924446637944
437,FS_R_Lingual_Area,0.06078729047939218
63,FS_CC_Central_Vol,0.059682697109670266
165,FS_R_VentDC_Mean,0.059601840504470066
368,FS_R_Lateralorbitofrontal_Thck,0.05956523134575964
106,FS_CC_Central_Vox,0.05954025785561107
926,FS_R_Rostralanteriorcingulate_CurvInd,0.059339321406028905
392,FS_L_Bankssts_Area,0.05915751417341817
562,FS_R_Bankssts_GrayVol,0.058758001509380674
872,FS_L_Entorhinal_CurvInd,0.058274423281086105
706,FS_R_Isthmuscingulate_MeanCurv,0.05817508583496578
875,FS_L_Inferiortemporal_CurvInd,0.0573702210626945
422,FS_L_Frontalpole_Area,0.05716357667023422
79,FS_L_AccumbensArea_Vox,0.057083539314509796
229,FS_L_Amygdala_Min,0.056509354756746774
36,FS_L_AccumbensArea_Vol,0.05648302335775088
224,FS_BrainStem_Max,0.056417079999848324
939,Release_Q3,0.05634204108980512
618,FS_L_Precentral_ThckStd,0.05632509531704445
566,FS_R_Entorhinal_GrayVol,0.05629276656782941
934,FS_R_Transversetemporal_CurvInd,0.05573559170002265
219,FS_4thVent_Range,0.05542931086763297
504,FS_R_Lateralorbitofrontal_NumVert,0.05402848974698371
278,FS_R_AccumbensArea_Max,0.05350780568262319
534,FS_L_Inferiorparietal_GrayVol,0.053136278359988375
549,FS_L_Posteriorcingulate_GrayVol,0.05292272502123419
904,FS_R_Caudalmiddlefrontal_CurvInd,0.05261019788973459
772,FS_R_Inferiorparietal_GausCurv,0.05209529565024629
429,FS_R_Cuneus_Area,0.05191506841429618
288,FS_5thVent_Range,0.05150807205687093
767,FS_R_Caudalanteriorcingulate_GausCurv,0.051507130443122516
210,FS_L_Putamen_Range,0.05146515140839558
813,FS_L_Middletemporal_FoldInd,0.05142955386204833
211,FS_L_Putamen_Min,0.05103779287845156
148,FS_R_Cerebellum_WM_Std,0.05049527484398115
7,FS_TotCort_GM_Vol,0.05043959596446718
876,FS_L_Isthmuscingulate_CurvInd,0.049726643388276474
567,FS_R_Fusiform_GrayVol,0.04963760143360172
171,FS_5thVent_Mean,0.049565990721369343
442,FS_R_Parsopercularis_Area,0.04941348938312485
514,FS_R_Postcentral_NumVert,0.0489997738525224
461,FS_L_Bankssts_NumVert,0.048285888883085826
574,FS_R_Medialorbitofrontal_GrayVol,0.04751982107494221
801,FS_L_Caudalanteriorcingulate_FoldInd,0.04588399283714745
715,FS_R_Parsorbitalis_MeanCurv,0.0453225701456853
942,Release_S900,0.044968951742363844
479,FS_L_Pericalcarine_NumVert,0.0447153667269942
802,FS_L_Caudalmiddlefrontal_FoldInd,0.04447983703896593
214,FS_L_Pallidum_Min,0.044447322374218244
91,FS_R_Hippo_Vox,0.04419581700904472
48,FS_R_Hippo_Vol,0.04418591719410321
708,FS_R_Lateralorbitofrontal_MeanCurv,0.042683022307847145
798,FS_R_Transversetemporal_GausCurv,0.04220435179504616
327,FS_L_Cuneus_Thck,0.042059439021104573
641,FS_R_Lingual_ThckStd,0.04204353977082801
840,FS_R_Inferiorparietal_FoldInd,0.041983634370818534
123,FS_3rdVent_Mean,0.04195679716444156
617,FS_L_Posteriorcingulate_ThckStd,0.0418696871107944
76,FS_L_Hippo_Vox,0.04176332896627443
33,FS_L_Hippo_Vol,0.0414517140690143
134,FS_CSF_Std,0.041171468253985856
740,FS_L_Isthmuscingulate_GausCurv,0.04109495979685735
497,FS_R_Cuneus_NumVert,0.04095638696888097
908,FS_R_Inferiorparietal_CurvInd,0.03991815847459435
829,FS_L_Supramarginal_FoldInd,0.039703427073412484
659,FS_R_Supramarginal_ThckStd,0.038368292106104485
895,FS_L_Superiorparietal_CurvInd,0.03816451153348325
771,FS_R_Fusiform_GausCurv,0.03748834619684255
535,FS_L_Inferiortemporal_GrayVol,0.03650245989626772
849,FS_R_Paracentral_FoldInd,0.03624959990943585
886,FS_L_Parstriangularis_CurvInd,0.03621249140473825
446,FS_R_Postcentral_Area,0.036198988183185614
837,FS_R_Cuneus_FoldInd,0.036048806123665705
746,FS_L_Parahippocampal_GausCurv,0.03470659886470466
766,FS_R_Bankssts_GausCurv,0.03372653369996131
339,FS_L_Paracentral_Thck,0.03359166306404517
201,FS_L_Cerebellum_Cort_Range,0.033575311352171844
839,FS_R_Fusiform_FoldInd,0.033419066991309206
892,FS_L_Rostralanteriorcingulate_CurvInd,0.0328864923939513
431,FS_R_Fusiform_Area,0.03244540087006748
436,FS_R_Lateralorbitofrontal_Area,0.031855681054937024
851,FS_R_Parsorbitalis_FoldInd,0.03142162879356181
842,FS_R_Isthmuscingulate_FoldInd,0.03127938897710265
591,FS_R_Supramarginal_GrayVol,0.031221237346835396
425,FS_L_Insula_Area,0.030233740001985143
582,FS_R_Postcentral_GrayVol,0.03013291287245393
520,FS_R_Superiorfrontal_NumVert,0.029891136338233933
411,FS_L_Pericalcarine_Area,0.029553810703916644
135,FS_L_AccumbensArea_Mean,0.029399451779892262
6,FS_RCort_GM_Vol,0.029215655469432625
331,FS_L_Inferiortemporal_Thck,0.029061154096025606
290,FS_5thVent_Max,0.028933566345460203
246,FS_R_LatVent_Range,0.028503598633251255
593,FS_R_Temporalpole_GrayVol,0.028458578072901124
222,FS_BrainStem_Range,0.028427756011714263
797,FS_R_Temporalpole_GausCurv,0.0283995370079385
690,FS_L_Superiorfrontal_MeanCurv,0.028136831350647207
238,FS_L_VentDC_Min,0.02744059516600862
882,FS_L_Parahippocampal_CurvInd,0.02734414452415352
935,FS_R_Insula_CurvInd,0.02725610845984774
407,FS_L_Paracentral_Area,0.02711092810746988
468,FS_L_Isthmuscingulate_NumVert,0.026874712526908203
918,FS_R_Parsopercularis_CurvInd,0.02664732790356181
434,FS_R_Isthmuscingulate_Area,0.025946297486524328
379,FS_R_Posteriorcingulate_Thck,0.02590339846595743
502,FS_R_Isthmuscingulate_NumVert,0.025683526883025786
506,FS_R_Medialorbitofrontal_NumVert,0.025657989113567297
93,FS_R_AccumbensArea_Vox,0.025413527456654875
916,FS_R_Parahippocampal_CurvInd,0.025311146863628595
592,FS_R_Frontalpole_GrayVol,0.024805379352223423
808,FS_L_Isthmuscingulate_FoldInd,0.024751724647270663
788,FS_R_Precentral_GausCurv,0.024647578906875984
83,FS_R_LatVent_Vox,0.024430714957599804
40,FS_R_LatVent_Vol,0.02442451534729064
50,FS_R_AccumbensArea_Vol,0.024312902704652185
517,FS_R_Precuneus_NumVert,0.024163350873782064
369,FS_R_Lingual_Thck,0.023562274347129916
621,FS_L_Rostralmiddlefrontal_ThckStd,0.02316747745097801
490,FS_L_Frontalpole_NumVert,0.023132548184554232
812,FS_L_Medialorbitofrontal_FoldInd,0.02261246417771528
785,FS_R_Pericalcarine_GausCurv,0.022151528173420074
748,FS_L_Parsopercularis_GausCurv,0.022100175905418244
485,FS_L_Rostralmiddlefrontal_NumVert,0.02179311500248151
848,FS_R_Parahippocampal_FoldInd,0.021531941620152487
796,FS_R_Frontalpole_GausCurv,0.02150609529824986
439,FS_R_Middletemporal_Area,0.020949826298208112
546,FS_L_Parstriangularis_GrayVol,0.020219831968384706
539,FS_L_Lingual_GrayVol,0.020046295215887175
880,FS_L_Medialorbitofrontal_CurvInd,0.019637597435029602
750,FS_L_Parstriangularis_GausCurv,0.019632286855630697
701,FS_R_Cuneus_MeanCurv,0.019381395657163514
471,FS_L_Lingual_NumVert,0.01921887263943979
572,FS_R_Lateralorbitofrontal_GrayVol,0.018814707021674797
424,FS_L_Transversetemporal_Area,0.01879342038335428
692,FS_L_Superiortemporal_MeanCurv,0.01862817099486614
790,FS_R_Rostralanteriorcingulate_GausCurv,0.018568061332319363
449,FS_R_Precuneus_Area,0.017568308719880663
722,FS_R_Rostralanteriorcingulate_MeanCurv,0.016932382156244388
756,FS_L_Rostralanteriorcingulate_GausCurv,0.016882178101810353
207,FS_L_Caudate_Range,0.016470429223019934
856,FS_R_Precentral_FoldInd,0.016423300211690996
197,FS_L_LatVent_Max,0.01637448952639048
195,FS_L_LatVent_Range,0.016206078012209076
573,FS_R_Lingual_GrayVol,0.016203413711925584
337,FS_L_Middletemporal_Thck,0.01607080133023957
400,FS_L_Isthmuscingulate_Area,0.01602045255486844
507,FS_R_Middletemporal_NumVert,0.01597993871550628
403,FS_L_Lingual_Area,0.0159121594692942
786,FS_R_Postcentral_GausCurv,0.015534080250313562
516,FS_R_Precentral_NumVert,0.015362723626450229
125,FS_4thVent_Mean,0.015116147826167048
286,FS_R_ChoroidPlexus_Min,0.01511375734863258
217,FS_3rdVent_Min,0.01509265237863405
510,FS_R_Parsopercularis_NumVert,0.014769797881491202
883,FS_L_Paracentral_CurvInd,0.014394029590097663
273,FS_R_Amygdala_Range,0.013849026035065706
909,FS_R_Inferiortemporal_CurvInd,0.013579164592523103
817,FS_L_Parsorbitalis_FoldInd,0.013557008599816685
138,FS_L_VentDC_Std,0.01331213486971241
598,FS_L_Caudalmiddlefrontal_ThckStd,0.012146334728186521
884,FS_L_Parsopercularis_CurvInd,0.011976391367984271
931,FS_R_Supramarginal_CurvInd,0.011612060474297302
777,FS_R_Lingual_GausCurv,0.011519462845043514
824,FS_L_Rostralanteriorcingulate_FoldInd,0.01151611480443287
783,FS_R_Parsorbitalis_GausCurv,0.011421746032441527
205,FS_L_ThalamusProper_Min,0.011175735290005331
364,FS_R_Inferiorparietal_Thck,0.010849480039685036
272,FS_R_Hippo_Max,0.010689173621738834
455,FS_R_Supramarginal_Area,0.010505478579668394
528,FS_L_Caudalanteriorcingulate_GrayVol,0.010453063685520477
213,FS_L_Pallidum_Range,0.010140094843299124
556,FS_L_Superiortemporal_GrayVol,0.009764203326313827
580,FS_R_Parstriangularis_GrayVol,0.009685869505471689
318,FS_CC_MidAnterior_Range,0.009662845092580379
832,FS_L_Transversetemporal_FoldInd,0.009564789408118458
769,FS_R_Cuneus_GausCurv,0.009174539912466362
293,FS_WM_Hypointens_Max,0.008958662716367461
212,FS_L_Putamen_Max,0.00810515245815246
620,FS_L_Rostralanteriorcingulate_ThckStd,0.007592870706076908
200,FS_L_Cerebellum_WM_Max,0.006957020995681308
367,FS_R_Lateraloccipital_Thck,0.006865843346887729
366,FS_R_Isthmuscingulate_Thck,0.006675180271194989
95,FS_R_Vessel_Vox,0.006164117376905084
784,FS_R_Parstriangularis_GausCurv,0.005655349036530492
680,FS_L_Parsopercularis_MeanCurv,0.0051615270131023456
846,FS_R_Medialorbitofrontal_FoldInd,0.0050049926360270095
622,FS_L_Superiorfrontal_ThckStd,0.00499989343559661
834,FS_R_Bankssts_FoldInd,0.0048046234802555585
941,Release_S500,0.004255371598255639
398,FS_L_Inferiorparietal_Area,0.004130199352376771
420,FS_L_Superiortemporal_Area,0.004099800540361497
745,FS_L_Middletemporal_GausCurv,0.0037087263734858055
188,FS_CC_MidPosterior_Std,0.003557565703438974
441,FS_R_Paracentral_Area,0.0027678479339105122
762,FS_L_Frontalpole_GausCurv,0.0026984423236346027
52,FS_R_Vessel_Vol,0.0022963026255814665
814,FS_L_Parahippocampal_FoldInd,0.002277403548663209
733,FS_L_Caudalanteriorcingulate_GausCurv,0.002238594962109022
196,FS_L_LatVent_Min,0.002019251703379638
642,FS_R_Medialorbitofrontal_ThckStd,0.0017141196633229066
665,FS_L_Caudalanteriorcingulate_MeanCurv,0.0016997010108862744
488,FS_L_Superiortemporal_NumVert,0.0011649624353768581
647,FS_R_Parsorbitalis_ThckStd,0.000932232363919326
889,FS_L_Posteriorcingulate_CurvInd,3.872939358946219e-05
296,FS_L_WM_Hypointens_Max,0.0
59,FS_R_Non-WM_Hypointens_Vol,0.0
305,FS_R_Non-WM_Hypointens_Max,0.0
56,FS_L_WM_Hypointens_Vol,0.0
58,FS_L_Non-WM_Hypointens_Vol,0.0
57,FS_R_WM_Hypointens_Vol,0.0
295,FS_L_WM_Hypointens_Min,0.0
294,FS_L_WM_Hypointens_Range,0.0
297,FS_R_WM_Hypointens_Range,0.0
100,FS_R_WM_Hypointens_Vox,0.0
99,FS_L_WM_Hypointens_Vox,0.0
101,FS_L_Non-WM_Hypointens_Vox,0.0
182,FS_R_Non-WM_Hypointens_Std,0.0
181,FS_R_Non-WM_Hypointens_Mean,0.0
180,FS_L_Non-WM_Hypointens_Std,0.0
179,FS_L_Non-WM_Hypointens_Mean,0.0
178,FS_R_WM_Hypointens_Std,0.0
304,FS_R_Non-WM_Hypointens_Min,0.0
303,FS_R_Non-WM_Hypointens_Range,0.0
176,FS_L_WM_Hypointens_Std,0.0
175,FS_L_WM_Hypointens_Mean,0.0
302,FS_L_Non-WM_Hypointens_Max,0.0
301,FS_L_Non-WM_Hypointens_Min,0.0
300,FS_L_Non-WM_Hypointens_Range,0.0
299,FS_R_WM_Hypointens_Max,0.0
298,FS_R_WM_Hypointens_Min,0.0
102,FS_R_Non-WM_Hypointens_Vox,0.0
177,FS_R_WM_Hypointens_Mean,0.0
